Date,Label,1,2,3,4,5,6,7,8,9,10,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12,top13,top14,top15,top16,top17,top18,top19,top20,top21,top22,top23,top24,top25,top26,top27,top28,top29,top30,top31,top32,top33,top34,top35,top36,top37,top38,top39,top40,top41,top42,top43,top44,top45,top46,top47,top48,top49,top50,top51,top52,top53,top54,top55,top56,top57
2020-09-14,1,-0.3500060000000076,-3.25,-0.19999700000002463,-2.9600069999999903,-1.1900019999999927,-2.1600039999999865,-3.570007000000004,6.389999000000017,1.3700100000000077,-0.6999969999999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-15,0,1.180008000000015,-0.3500060000000076,-3.25,-0.19999700000002463,-2.9600069999999903,-1.1900019999999927,-2.1600039999999865,-3.570007000000004,6.389999000000017,1.3700100000000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-16,0,-0.8699949999999887,1.180008000000015,-0.3500060000000076,-3.25,-0.19999700000002463,-2.9600069999999903,-1.1900019999999927,-2.1600039999999865,-3.570007000000004,6.389999000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-17,1,-2.150008999999983,-0.8699949999999887,1.180008000000015,-0.3500060000000076,-3.25,-0.19999700000002463,-2.9600069999999903,-1.1900019999999927,-2.1600039999999865,-3.570007000000004,"walmart will raise wages for 165,000 employees.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-18,0,1.2600089999999966,-2.150008999999983,-0.8699949999999887,1.180008000000015,-0.3500060000000076,-3.25,-0.19999700000002463,-2.9600069999999903,-1.1900019999999927,-2.1600039999999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21,1,-1.150008999999983,1.2600089999999966,-2.150008999999983,-0.8699949999999887,1.180008000000015,-0.3500060000000076,-3.25,-0.19999700000002463,-2.9600069999999903,-1.1900019999999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,1,0.5700070000000039,-1.150008999999983,1.2600089999999966,-2.150008999999983,-0.8699949999999887,1.180008000000015,-0.3500060000000076,-3.25,-0.19999700000002463,-2.9600069999999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-23,0,1.2399910000000034,0.5700070000000039,-1.150008999999983,1.2600089999999966,-2.150008999999983,-0.8699949999999887,1.180008000000015,-0.3500060000000076,-3.25,-0.19999700000002463,"beyond tiktok, walmart looks to transform",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,1,-3.0099950000000035,1.2399910000000034,0.5700070000000039,-1.150008999999983,1.2600089999999966,-2.150008999999983,-0.8699949999999887,1.180008000000015,-0.3500060000000076,-3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-25,1,0.9700009999999963,-3.0099950000000035,1.2399910000000034,0.5700070000000039,-1.150008999999983,1.2600089999999966,-2.150008999999983,-0.8699949999999887,1.180008000000015,-0.3500060000000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,1,0.75,0.9700009999999963,-3.0099950000000035,1.2399910000000034,0.5700070000000039,-1.150008999999983,1.2600089999999966,-2.150008999999983,-0.8699949999999887,1.180008000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,0,0.08999600000001351,0.75,0.9700009999999963,-3.0099950000000035,1.2399910000000034,0.5700070000000039,-1.150008999999983,1.2600089999999966,-2.150008999999983,-0.8699949999999887,beyond meat soars on big walmart deal,tesla semi orders pile up at walmart     - roadshow,walmart eyes using tesla semi trucks in canada to lower costs,walmart triples tesla semi order in canada,bynd stock: 9 things to know about the new beyond meat-walmart deal,goodwill buys former walmart to build retail operations center,story stocks: beyond meat is sizzling today on major expansion at walmart (bynd),beyond meat&quot;s distribution expansion with walmart is only natural,walmart eyes biggest india investment ever amid &quot;super app&quot; race,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,1,-0.11000100000001112,0.08999600000001351,0.75,0.9700009999999963,-3.0099950000000035,1.2399910000000034,0.5700070000000039,-1.150008999999983,1.2600089999999966,-2.150008999999983,these south florida businesses are competing to have their products sold at walmart,amazon vs. target vs. walmart: let the sales battle begin,walmart is updating its iconic supercenter store for the digital age,"walmart, costco top kroger when it comes to stock prospects, analyst says",11% of americans have already subscribed to walmart+,"the zacks analyst blog highlights: walmart, amazon, 1-800-flowers.com, target and the michaels companies","beyond meat triples burger distribution at walmart, shares up",walmart pledges zero emissions by 2040,walmart revamping with new store design that includes contactless options,walmart seeks solid india investment in tata&quot;s super app,walmart and target to directly challenge amazon on prime day,: walmart unveils digital-focused store redesign,three ways walmart has created a better store,walmart is overhauling 200 of its stores into an airport-inspired theme expected to perfectly blend the online and in-store shopping experience,walmart store of the future: new design focuses on &quot;seamless&quot; shopping experience,"walmart unveils new store design with self-checkout kiosks, contactless options rolling out to supercenters",walmart looks to airports as inspiration of new store layout,walmart&quot;s new store design proves browsing is dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,1,2.5200049999999976,-0.11000100000001112,0.08999600000001351,0.75,0.9700009999999963,-3.0099950000000035,1.2399910000000034,0.5700070000000039,-1.150008999999983,1.2600089999999966,investors pile into walmart&quot;s stock after big week,investors pile into walmart&#39;s stock after big week,walmart&quot;s new store concept likely to up omnichannel game,tiktok: walmart&quot;s $7.5b ticket to unshackle from google,"amazon, walmart heating up competition in prescription management",walmart inc (nyse:wmt) expected to announce earnings of $1.18 per share,"walmart plus vs. amazon prime: price, free trial, grocery delivery and more     - cnet","alice l. walton sells 752,085 shares of walmart inc (nyse:wmt) stock",walmart&quot;s vidya venugopal is using tech prowess to make company more energy efficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-02,0,2.2799990000000037,2.5200049999999976,-0.11000100000001112,0.08999600000001351,0.75,0.9700009999999963,-3.0099950000000035,1.2399910000000034,0.5700070000000039,-1.150008999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-05,1,-1.8399960000000135,2.2799990000000037,2.5200049999999976,-0.11000100000001112,0.08999600000001351,0.75,0.9700009999999963,-3.0099950000000035,1.2399910000000034,0.5700070000000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-06,0,0.5100099999999941,-1.8399960000000135,2.2799990000000037,2.5200049999999976,-0.11000100000001112,0.08999600000001351,0.75,0.9700009999999963,-3.0099950000000035,1.2399910000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-07,0,-1.2399899999999775,0.5100099999999941,-1.8399960000000135,2.2799990000000037,2.5200049999999976,-0.11000100000001112,0.08999600000001351,0.75,0.9700009999999963,-3.0099950000000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-08,0,-0.36999600000001465,-1.2399899999999775,0.5100099999999941,-1.8399960000000135,2.2799990000000037,2.5200049999999976,-0.11000100000001112,0.08999600000001351,0.75,0.9700009999999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-09,1,-0.1499939999999924,-0.36999600000001465,-1.2399899999999775,0.5100099999999941,-1.8399960000000135,2.2799990000000037,2.5200049999999976,-0.11000100000001112,0.08999600000001351,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12,1,1.1199950000000172,-0.1499939999999924,-0.36999600000001465,-1.2399899999999775,0.5100099999999941,-1.8399960000000135,2.2799990000000037,2.5200049999999976,-0.11000100000001112,0.08999600000001351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-13,1,1.2299959999999999,1.1199950000000172,-0.1499939999999924,-0.36999600000001465,-1.2399899999999775,0.5100099999999941,-1.8399960000000135,2.2799990000000037,2.5200049999999976,-0.11000100000001112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-14,0,1.5500030000000038,1.2299959999999999,1.1199950000000172,-0.1499939999999924,-0.36999600000001465,-1.2399899999999775,0.5100099999999941,-1.8399960000000135,2.2799990000000037,2.5200049999999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15,1,-2.4599919999999997,1.5500030000000038,1.2299959999999999,1.1199950000000172,-0.1499939999999924,-0.36999600000001465,-1.2399899999999775,0.5100099999999941,-1.8399960000000135,2.2799990000000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16,0,1.4400029999999902,-2.4599919999999997,1.5500030000000038,1.2299959999999999,1.1199950000000172,-0.1499939999999924,-0.36999600000001465,-1.2399899999999775,0.5100099999999941,-1.8399960000000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19,0,-0.6899870000000021,1.4400029999999902,-2.4599919999999997,1.5500030000000038,1.2299959999999999,1.1199950000000172,-0.1499939999999924,-0.36999600000001465,-1.2399899999999775,0.5100099999999941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-20,0,-2.1500090000000114,-0.6899870000000021,1.4400029999999902,-2.4599919999999997,1.5500030000000038,1.2299959999999999,1.1199950000000172,-0.1499939999999924,-0.36999600000001465,-1.2399899999999775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-21,1,-0.2100070000000187,-2.1500090000000114,-0.6899870000000021,1.4400029999999902,-2.4599919999999997,1.5500030000000038,1.2299959999999999,1.1199950000000172,-0.1499939999999924,-0.36999600000001465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-22,0,0.5599979999999789,-0.2100070000000187,-2.1500090000000114,-0.6899870000000021,1.4400029999999902,-2.4599919999999997,1.5500030000000038,1.2299959999999999,1.1199950000000172,-0.1499939999999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-23,0,-0.6399989999999889,0.5599979999999789,-0.2100070000000187,-2.1500090000000114,-0.6899870000000021,1.4400029999999902,-2.4599919999999997,1.5500030000000038,1.2299959999999999,1.1199950000000172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26,0,-0.11999499999998875,-0.6399989999999889,0.5599979999999789,-0.2100070000000187,-2.1500090000000114,-0.6899870000000021,1.4400029999999902,-2.4599919999999997,1.5500030000000038,1.2299959999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-27,1,-0.679992000000027,-0.11999499999998875,-0.6399989999999889,0.5599979999999789,-0.2100070000000187,-2.1500090000000114,-0.6899870000000021,1.4400029999999902,-2.4599919999999997,1.5500030000000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-28,0,0.819991999999985,-0.679992000000027,-0.11999499999998875,-0.6399989999999889,0.5599979999999789,-0.2100070000000187,-2.1500090000000114,-0.6899870000000021,1.4400029999999902,-2.4599919999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-29,0,-0.9200139999999806,0.819991999999985,-0.679992000000027,-0.11999499999998875,-0.6399989999999889,0.5599979999999789,-0.2100070000000187,-2.1500090000000114,-0.6899870000000021,1.4400029999999902,"walmart, citing unrest in philadelphia, takes guns off its sales floors.",walmart&quot;s opioid whipsaw,walmart removes firearms and ammunition from us store floors,"walmart removes guns, ammunition on display at u.s. stores","walmart pulls guns, ammo displays in u.s. stores - wsj","walmart pulls guns from stores, citing risk of ""civil unrest""","walmart removes guns and ammo from shelves, citing &quot;isolated civil unrest&quot;",walmart removes guns from sales floor citing unrest,"walmart removes firearms, ammunition from us stores as social unrest flares",walmart&quot;s advertising business is rattling agencies,walmart is removing guns and ammo from shelves and display cases in all stores as a precaution due to &quot;civil unrest&quot;,"walmart pulls guns, ammunition from store displays ahead of election amid concerns of civil unrest","walmart pulls guns, ammo off sales floors because of &quot;civil unrest&quot; in some areas, but will still sell those items","walmart pulls guns, ammo displays in u.s. stores, citing civil unrest",walmart is turning 4 of its stores into partial e-commerce hubs in an unprecedented test of combing in person and online shopping,walmart to test new tech initiative at stores,why walmart is a retiree&quot;s dream stock,walmart will offer the best deal on airpods later today at 7pm et,walmart chile facing supplier suit over allegations it abused market dominance,walmart inc. (nyse:wmt) shares sold by strategic blueprint llc,walmart using four stores to test online fulfillment strategies,walmart plus review: a fast delivery service for groceries and anything else you&quot;d find at the store     - cnet,"walmart removes guns and ammunition displays, citing concerns of &quot;civil unrest&quot;",walmart turns four stores into e-commerce laboratories as online sales surge,early black friday 2020: top 5 4k tv deals on amazon and walmart  under $700!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-30,0,-0.08000200000000746,-0.9200139999999806,0.819991999999985,-0.679992000000027,-0.11999499999998875,-0.6399989999999889,0.5599979999999789,-0.2100070000000187,-2.1500090000000114,-0.6899870000000021,"walmart reverses course, puts guns back on shelves",walmart returns guns and ammunition to us store displays,"in reversal, walmart puts guns back on display",walmart turns four stores into technology test centers,walmart returning guns to sales floor reversing earlier decision related to election unrest,walmart reverses decision to remove guns and ammo from store shelves,"walmart to put guns, ammo displays back in u.s. stores",gun names gain a bit as walmart reverses display policy,"walmart reverses course, puts guns back on sales floor ahead of the election",m&g investment management ltd. decreases position in walmart inc. (nyse:wmt),"walmart is removing guns from its stores ahead of election day, but this isn&quot;t the first time the company has done so to protect its workers amid &quot;civil unrest&quot;",walmart will offer online deals for cyber monday - here&quot;s what you need to know ahead of november 30,walmart uses &quot;lab&quot; stores to build on &quot;new era of retail&quot;,walmart removes all guns and ammo from sales floors of all u.s. stores,"walmart reverses earlier decision, starts to put firearms back on sales floors","walmart backtracks, begins putting guns back in stores","walmart pulls guns, ammunition off us shelves on fears of civil unrest, theft",want to buy a gun at walmart? you&quot;ve got to ask for it,"walmart pulls guns from sales floors, citing civil unrest","walmart removes guns, ammunition on display at u.s. stores amid civil unrest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-02,0,-0.4299929999999961,-0.08000200000000746,-0.9200139999999806,0.819991999999985,-0.679992000000027,-0.11999499999998875,-0.6399989999999889,0.5599979999999789,-0.2100070000000187,-2.1500090000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-03,1,-0.1900020000000211,-0.4299929999999961,-0.08000200000000746,-0.9200139999999806,0.819991999999985,-0.679992000000027,-0.11999499999998875,-0.6399989999999889,0.5599979999999789,-0.2100070000000187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-04,1,1.1300050000000113,-0.1900020000000211,-0.4299929999999961,-0.08000200000000746,-0.9200139999999806,0.819991999999985,-0.679992000000027,-0.11999499999998875,-0.6399989999999889,0.5599979999999789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-05,0,0.38999999999998636,1.1300050000000113,-0.1900020000000211,-0.4299929999999961,-0.08000200000000746,-0.9200139999999806,0.819991999999985,-0.679992000000027,-0.11999499999998875,-0.6399989999999889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-06,1,-0.5299990000000037,0.38999999999998636,1.1300050000000113,-0.1900020000000211,-0.4299929999999961,-0.08000200000000746,-0.9200139999999806,0.819991999999985,-0.679992000000027,-0.11999499999998875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-09,0,1.410002999999989,-0.5299990000000037,0.38999999999998636,1.1300050000000113,-0.1900020000000211,-0.4299929999999961,-0.08000200000000746,-0.9200139999999806,0.819991999999985,-0.679992000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-10,1,-4.46000699999999,1.410002999999989,-0.5299990000000037,0.38999999999998636,1.1300050000000113,-0.1900020000000211,-0.4299929999999961,-0.08000200000000746,-0.9200139999999806,0.819991999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-11,1,1.8099980000000073,-4.46000699999999,1.410002999999989,-0.5299990000000037,0.38999999999998636,1.1300050000000113,-0.1900020000000211,-0.4299929999999961,-0.08000200000000746,-0.9200139999999806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12,0,1.0599980000000073,1.8099980000000073,-4.46000699999999,1.410002999999989,-0.5299990000000037,0.38999999999998636,1.1300050000000113,-0.1900020000000211,-0.4299929999999961,-0.08000200000000746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-13,1,-0.25,1.0599980000000073,1.8099980000000073,-4.46000699999999,1.410002999999989,-0.5299990000000037,0.38999999999998636,1.1300050000000113,-0.1900020000000211,-0.4299929999999961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-16,1,1.599991000000017,-0.25,1.0599980000000073,1.8099980000000073,-4.46000699999999,1.410002999999989,-0.5299990000000037,0.38999999999998636,1.1300050000000113,-0.1900020000000211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-17,0,1.910002999999989,1.599991000000017,-0.25,1.0599980000000073,1.8099980000000073,-4.46000699999999,1.410002999999989,-0.5299990000000037,0.38999999999998636,1.1300050000000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,0,-1.1300050000000113,1.910002999999989,1.599991000000017,-0.25,1.0599980000000073,1.8099980000000073,-4.46000699999999,1.410002999999989,-0.5299990000000037,0.38999999999998636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-19,1,-0.7700049999999976,-1.1300050000000113,1.910002999999989,1.599991000000017,-0.25,1.0599980000000073,1.8099980000000073,-4.46000699999999,1.410002999999989,-0.5299990000000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-20,0,2.6599879999999985,-0.7700049999999976,-1.1300050000000113,1.910002999999989,1.599991000000017,-0.25,1.0599980000000073,1.8099980000000073,-4.46000699999999,1.410002999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-23,1,-0.9299929999999961,2.6599879999999985,-0.7700049999999976,-1.1300050000000113,1.910002999999989,1.599991000000017,-0.25,1.0599980000000073,1.8099980000000073,-4.46000699999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-24,0,0.5599980000000073,-0.9299929999999961,2.6599879999999985,-0.7700049999999976,-1.1300050000000113,1.910002999999989,1.599991000000017,-0.25,1.0599980000000073,1.8099980000000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,1,-0.38000399999998535,0.5599980000000073,-0.9299929999999961,2.6599879999999985,-0.7700049999999976,-1.1300050000000113,1.910002999999989,1.599991000000017,-0.25,1.0599980000000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,0,0.5800020000000075,-0.38000399999998535,0.5599980000000073,-0.9299929999999961,2.6599879999999985,-0.7700049999999976,-1.1300050000000113,1.910002999999989,1.599991000000017,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,1,-0.5499879999999848,0.5800020000000075,-0.38000399999998535,0.5599980000000073,-0.9299929999999961,2.6599879999999985,-0.7700049999999976,-1.1300050000000113,1.910002999999989,1.599991000000017,"walmart cyber monday 2020: 70-inch 4k tv , robot vacuums, price cuts on xbox, switch and ps4 games     - cnet",walmart announces dr. cheryl pegus as executive vice president of health & wellness,"cyber monday 2020 tv deals: sales on smart tvs from walmart, best buy, amazon and more     - cnet","the best walmart cyber monday 2020 deals include savings on apple airpods, instant pots, and more","nintendo switch in stock on cyber monday: check mario kart bundle at amazon, best buy and walmart     - cnet",is walmart (wmt) a good stock to buy now?,"ps5 restock at adorama for cyber monday 2020? check inventory at gamestop, best buy, walmart, amazon and target, too     - cnet","1,695 shares in walmart inc. (nyse:wmt) bought by qcm cayman ltd.","walmart cyber monday deals: chromebooks, nest hub, and more","best cyber monday deals under $50 available now from best buy, amazon, walmart and more     - cnet","best cyber monday deals: amazon, walmart, best buy, target and more","walmart cyber monday 2020 deals: save on apple airpods, instant pots, and more",fortnite themed nintendo switch lands at walmart just in time for cyber monday     - cnet,"nintendo switch restock for cyber monday: check mario kart inventory at amazon, best buy and walmart     - cnet","ps5 restock for cyber monday 2020? check inventory at best buy, walmart, amazon, target and gamestop     - cnet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,0,1.1899870000000021,-0.5499879999999848,0.5800020000000075,-0.38000399999998535,0.5599980000000073,-0.9299929999999961,2.6599879999999985,-0.7700049999999976,-1.1300050000000113,1.910002999999989,walmart drops $35 minimum for its members&quot; online orders,"sony to restock ps5 soon: check on inventory at gamestop, best buy, walmart, amazon and target     - cnet",former walmart ceo says coronavirus will challenge department stores,"the best cyber monday deals still available on tuesday: amazon, walmart, best buy, target, and more",walmart beat amazon on black friday by one small but important metric,"best cyber monday tv deals still available: huge savings from walmart, best buy, amazon and more     - cnet","indian trade body blames amazon and walmart for an ""unholy alliance"" with banks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-02,0,-0.9600070000000187,1.1899870000000021,-0.5499879999999848,0.5800020000000075,-0.38000399999998535,0.5599980000000073,-0.9299929999999961,2.6599879999999985,-0.7700049999999976,-1.1300050000000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-03,0,-1.4799959999999999,-0.9600070000000187,1.1899870000000021,-0.5499879999999848,0.5800020000000075,-0.38000399999998535,0.5599980000000073,-0.9299929999999961,2.6599879999999985,-0.7700049999999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,0,-0.9799959999999999,-1.4799959999999999,-0.9600070000000187,1.1899870000000021,-0.5499879999999848,0.5800020000000075,-0.38000399999998535,0.5599980000000073,-0.9299929999999961,2.6599879999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-07,0,-0.599991000000017,-0.9799959999999999,-1.4799959999999999,-0.9600070000000187,1.1899870000000021,-0.5499879999999848,0.5800020000000075,-0.38000399999998535,0.5599980000000073,-0.9299929999999961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-08,1,-0.35000599999997917,-0.599991000000017,-0.9799959999999999,-1.4799959999999999,-0.9600070000000187,1.1899870000000021,-0.5499879999999848,0.5800020000000075,-0.38000399999998535,0.5599980000000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-09,0,2.089995999999985,-0.35000599999997917,-0.599991000000017,-0.9799959999999999,-1.4799959999999999,-0.9600070000000187,1.1899870000000021,-0.5499879999999848,0.5800020000000075,-0.38000399999998535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-10,0,-1.7299959999999999,2.089995999999985,-0.35000599999997917,-0.599991000000017,-0.9799959999999999,-1.4799959999999999,-0.9600070000000187,1.1899870000000021,-0.5499879999999848,0.5800020000000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11,1,-0.7100069999999903,-1.7299959999999999,2.089995999999985,-0.35000599999997917,-0.599991000000017,-0.9799959999999999,-1.4799959999999999,-0.9600070000000187,1.1899870000000021,-0.5499879999999848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-14,0,0.08000200000000746,-0.7100069999999903,-1.7299959999999999,2.089995999999985,-0.35000599999997917,-0.599991000000017,-0.9799959999999999,-1.4799959999999999,-0.9600070000000187,1.1899870000000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-15,1,-2.050003000000004,0.08000200000000746,-0.7100069999999903,-1.7299959999999999,2.089995999999985,-0.35000599999997917,-0.599991000000017,-0.9799959999999999,-1.4799959999999999,-0.9600070000000187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-16,0,0.05999800000000732,-2.050003000000004,0.08000200000000746,-0.7100069999999903,-1.7299959999999999,2.089995999999985,-0.35000599999997917,-0.599991000000017,-0.9799959999999999,-1.4799959999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-17,1,-0.8100120000000004,0.05999800000000732,-2.050003000000004,0.08000200000000746,-0.7100069999999903,-1.7299959999999999,2.089995999999985,-0.35000599999997917,-0.599991000000017,-0.9799959999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-18,0,0.040008000000000266,-0.8100120000000004,0.05999800000000732,-2.050003000000004,0.08000200000000746,-0.7100069999999903,-1.7299959999999999,2.089995999999985,-0.35000599999997917,-0.599991000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
